"Region Num","Structure Num","Inspection Date","Span Num","GROUP","Element","Element Num","Position","Material","Element Type","Misc","Data Type","%A","%B","%C","%D","Behaviour","Comments","Inspection ID","Element ID"
"64","00006",2017-12-4 0:00:00,"4","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","138","382"
"64","00006",2017-12-4 0:00:00,"4","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","405"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 8","Category 13","6",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","138","28"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 8","Category 25","6",,"Concrete","Type 11","Aucun matériau composite","Demo Data","72","26","2","0","4","Nul","138","50"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 8","Category 26","6",,"Concrete",,,"Demo Data","25","75","0","0","4","Nul","138","69"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 8","Category 17","6",,,"Type 9",,"Demo Data",,,,,"4","Nul","138","221"
"64","00006",2017-12-4 0:00:00,"5","Sub-group 8","Category 16","6",,"Concrete",,,"Demo Data",,,,,"4","Nul","138","198"
"64","00006",2011-9-10 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","99","0","1","0","4","Nul","136","380"
"64","00006",2011-9-10 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","136","403"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 8","Category 13","4",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","136","25"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 8","Category 25","4",,"Concrete","Type 11","Aucun matériau composite","Demo Data","98","1","1","0","4","Nul","136","47"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 8","Category 26","4",,"Concrete",,,"Demo Data","95","5","0","0","4","Nul","136","66"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 8","Category 17","4",,,"Type 9",,"Demo Data",,,,,"4","Nul","136","219"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 8","Category 16","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","136","195"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","95","5","0","0","4","Nul","136","288"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","10","0","0","4","Nul","136","311"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","90","10","0","0","4","Nul","136","334"
"64","00006",2011-9-10 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","94","1","5","0","4","Nul","136","241"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 8","Category 17","7",,,"Type 8",,"Demo Data","0","0","0","100","3","Nul","136","222"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 8","Category 16","7",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","136","197"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","99","1","0","0","4","Nul","136","291"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","10","0","0","4","Nul","136","314"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","90","10","0","0","4","Nul","136","337"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","99","1","0","0","4","Nul","136","244"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","99","0","1","0","3","Nul","136","120"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","95","5","0","0","4","Nul","136","127"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","99","0","1","0","4","Nul","136","384"
"64","00006",2011-9-10 0:00:00,"6","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","136","407"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","136","5"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 4","Category 10",,"North",,"Type 23",,"Demo Data",,,,,"4","Nul","136","10"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 5","Category 13","8",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","136","18"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 5","Category 14","8",,"Concrete",,,"Demo Data","94","6","0","0","4","Nul","136","21"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 5","Category 18","8",,"Concrete",,,"Demo Data",,,,,"4","Nul","136","250"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 5","Category 17","8",,,"Type 8",,"Demo Data","0","0","0","100","3","Nul","136","191"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 5","Category 15","3",,"Concrete","Type 17",,"Demo Data","98","2","0","0","4","Nul","136","266"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 5","Category 15","4",,"Concrete","Type 17",,"Demo Data","94","6","0","0","4","Nul","136","267"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 5","Category 16","8",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","136","253"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","99","1","0","0","4","Nul","136","292"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","10","0","0","4","Nul","136","315"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","90","10","0","0","4","Nul","136","338"
"64","00006",2011-9-10 0:00:00,"7","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","99","1","0","0","4","Nul","136","245"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 8","Category 17","2",,,"Type 8",,"Demo Data","50","45","5","0","3","Nul","137","217"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 8","Category 16","2",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","137","196"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","137","286"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","65","35","0","0","4","Nul","137","309"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","65","35","0","0","4","Nul","137","332"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","80","20","0","0","4","Nul","137","239"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 7","Category 21","1","Transv.",,,,"Demo Data","100","0","0","0","4","Nul","137","87"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 7","Category 23","1","Transv.","Concrete",,,"Demo Data","85","15","0","0","4","Nul","137","182"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 7","Category 22","1","Transv.",,"Type 1",,"Demo Data","100","0","0","0","4","Nul","137","187"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","115"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","122"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","386"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","409"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 1","Category 2",,"South",,,,"Demo Data",,,,,"4","Nul","137","163"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 1","Category 1",,"South","Steel",,,"Demo Data",,,,,"4","Nul","137","412"
"64","00006",2014-11-27 0:00:00,"1","Sub-group 1","Category 3",,"South","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","3","Nul","137","175"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 8","Category 13","3",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","137","30"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 8","Category 25","3",,"Concrete","Type 11","Aucun matériau composite","Demo Data","93","5","2","0","4","Nul","137","52"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 8","Category 26","3",,"Concrete",,,"Demo Data","49","50","1","0","4","Nul","137","67"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 8","Category 17","3",,,"Type 9",,"Demo Data",,,,,"4","Nul","137","218"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 8","Category 16","3",,"Concrete",,,"Demo Data",,,,,"4","Nul","137","200"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","137","287"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","63","35","2","0","4","Nul","137","310"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","62","36","2","0","4","Nul","137","333"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","90","10","0","0","4","Nul","137","240"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","116"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","123"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","380"
"64","00006",2014-11-27 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","403"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 8","Category 13","4",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","137","25"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 8","Category 25","4",,"Concrete","Type 11","Aucun matériau composite","Demo Data","84","15","1","0","4","Nul","137","47"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 8","Category 26","4",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","66"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 8","Category 17","4",,,"Type 9",,"Demo Data",,,,,"4","Nul","137","219"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 8","Category 16","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","137","195"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","137","288"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","64","35","1","0","4","Nul","137","311"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","65","35","0","0","4","Nul","137","334"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","88","10","2","0","4","Nul","137","241"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","117"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","124"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","381"
"64","00006",2014-11-27 0:00:00,"3","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","404"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 8","Category 13","5",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","137","29"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 8","Category 25","5",,"Concrete","Type 11","Aucun matériau composite","Demo Data","74","25","1","0","4","Nul","137","51"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 8","Category 26","5",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","68"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 8","Category 17","5",,,"Type 9",,"Demo Data",,,,,"4","Nul","137","220"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 8","Category 16","5",,"Concrete",,,"Demo Data",,,,,"4","Nul","137","199"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","137","289"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","64","35","1","0","4","Nul","137","312"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","64","35","1","0","4","Nul","137","335"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","89","10","1","0","4","Nul","137","242"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","118"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","48","50","2","0","2","Nul","137","125"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","137","382"
"64","00006",2014-11-27 0:00:00,"4","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","405"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 8","Category 13","6",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","137","28"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 8","Category 25","6",,"Concrete","Type 11","Aucun matériau composite","Demo Data","73","26","1","0","4","Nul","137","50"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 8","Category 26","6",,"Concrete",,,"Demo Data","25","75","0","0","4","Nul","137","69"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 8","Category 17","6",,,"Type 9",,"Demo Data",,,,,"4","Nul","137","221"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 8","Category 16","6",,"Concrete",,,"Demo Data",,,,,"4","Nul","137","198"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","137","290"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","64","35","1","0","4","Nul","137","313"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","64","35","1","0","4","Nul","137","336"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","94","5","1","0","4","Nul","137","243"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","119"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","126"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","383"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","385"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","139","408"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 1","Category 2",,"North",,,,"Demo Data",,,,,"4","Nul","139","166"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 1","Category 1",,"North","Steel",,,"Demo Data",,,,,"4","Nul","139","415"
"64","00006",2020-11-5 0:00:00,"7","Sub-group 1","Category 3",,"North","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","4","Nul","139","176"
"64","00006",2014-11-27 0:00:00,"5","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","137","406"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 8","Category 13","7",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","137","27"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 8","Category 25","7",,"Concrete","Type 11","Aucun matériau composite","Demo Data","49","50","1","0","4","Nul","137","49"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 8","Category 26","7",,"Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","70"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 8","Category 17","7",,,"Type 8",,"Demo Data","50","45","5","0","3","Nul","137","222"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 8","Category 16","7",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","137","197"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","137","291"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","64","35","1","0","4","Nul","137","314"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","64","35","1","0","4","Nul","137","337"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","95","5","0","0","4","Nul","137","244"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","120"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","127"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","3","Nul","137","384"
"64","00006",2014-11-27 0:00:00,"6","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","407"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","137","5"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 4","Category 10",,"North",,"Type 23",,"Demo Data",,,,,"4","Nul","137","10"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 5","Category 13","8",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","137","18"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 5","Category 14","8",,"Concrete",,,"Demo Data","0","100","0","0","4","Nul","137","21"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 5","Category 18","8",,"Concrete",,,"Demo Data",,,,,"4","Nul","137","250"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 5","Category 17","8",,,"Type 8",,"Demo Data","50","45","5","0","3","Nul","137","191"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 5","Category 15","3",,"Concrete","Type 17",,"Demo Data","0","100","0","0","4","Nul","137","266"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 5","Category 15","4",,"Concrete","Type 17",,"Demo Data","19","81","0","0","4","Nul","137","267"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 5","Category 16","8",,"Concrete",,,"Demo Data","72","25","0","3","4","Nul","137","253"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","137","292"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","49","51","0","0","4","Nul","137","315"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","64","36","0","0","4","Nul","137","338"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","80","20","0","0","4","Nul","137","245"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 7","Category 21","2","Transv.",,,,"Demo Data","99","0","1","0","3","Nul","137","88"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 7","Category 23","2","Transv.","Concrete",,,"Demo Data","83","17","0","0","4","Nul","137","183"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 7","Category 22","2","Transv.",,"Type 1",,"Demo Data","100","0","0","0","4","Nul","137","188"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","121"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","137","128"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","385"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","137","408"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 1","Category 2",,"North",,,,"Demo Data",,,,,"4","Nul","137","166"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 1","Category 1",,"North","Steel",,,"Demo Data",,,,,"4","Nul","137","415"
"64","00006",2014-11-27 0:00:00,"7","Sub-group 1","Category 3",,"North","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","4","Nul","137","176"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","138","2"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 23",,"Demo Data",,,,,"4","Nul","138","7"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","138","17"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","49","51","0","0","4","Nul","138","19"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 5","Category 18","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","138","246"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 5","Category 17","1",,,"Type 3",,"Demo Data","75","25","0","0","4","Nul","138","194"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 17",,"Demo Data","49","51","0","0","4","Nul","138","258"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 17",,"Demo Data","25","75","0","0","4","Nul","138","261"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 5","Category 16","1",,"Concrete",,,"Demo Data","89","10","1","0","4","Nul","138","257"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 8","Category 13","2",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","138","26"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 8","Category 25","2",,"Concrete","Type 11","Aucun matériau composite","Demo Data","59","40","1","0","4","Nul","138","48"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 8","Category 26","2",,"Concrete",,,"Demo Data","60","40","0","0","4","Nul","138","65"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 8","Category 17","2",,,"Type 8",,"Demo Data","60","40","0","0","3","Nul","138","217"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 8","Category 16","2",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","138","196"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","138","286"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","65","35","0","0","4","Nul","138","309"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","65","35","0","0","4","Nul","138","332"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","80","20","0","0","4","Nul","138","239"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 7","Category 21","1","Transv.",,,,"Demo Data","100","0","0","0","4","Nul","138","87"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 7","Category 23","1","Transv.","Concrete",,,"Demo Data","85","15","0","0","4","Nul","138","182"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 7","Category 22","1","Transv.",,"Type 1",,"Demo Data","100","0","0","0","4","Nul","138","187"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","115"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 2","Category 8",,"East","Concrete",,,"Demo Data","50","50","0","0","4","Nul","138","122"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 6","Category 20",,"West","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","386"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 6","Category 20",,"East","Steel","Type 21","Non","Demo Data","100","0","0","0","4","Nul","138","409"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 1","Category 2",,"South",,,,"Demo Data",,,,,"4","Nul","138","163"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 1","Category 1",,"South","Steel",,,"Demo Data",,,,,"4","Nul","138","412"
"64","00006",2017-12-4 0:00:00,"1","Sub-group 1","Category 3",,"South","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","3","Nul","138","175"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 8","Category 13","3",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","138","30"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 8","Category 25","3",,"Concrete","Type 11","Aucun matériau composite","Demo Data","92","5","3","0","4","Nul","138","52"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 8","Category 26","3",,"Concrete",,,"Demo Data","59","40","1","0","4","Nul","138","67"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 8","Category 17","3",,,"Type 9",,"Demo Data",,,,,"4","Nul","138","218"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 8","Category 16","3",,"Concrete",,,"Demo Data",,,,,"4","Nul","138","200"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","138","287"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","63","35","2","0","4","Nul","138","310"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","62","36","2","0","4","Nul","138","333"
"64","00006",2017-12-4 0:00:00,"2","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","89","10","1","0","4","Nul","138","240"
